idptar;nomptar;STIF;CodeINSEE;X;Y;coord;UFR;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;PAQT;Accessibilite Quai Train;IDAMIVIF
46493;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
46843;Porchefontaine;;;;;;;;;;;;;IDAMIVIF
46849;Javel;;;;;;;;;;;;;IDAMIVIF
46852;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
46857;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46859;Gravigny-Balizy;;;;;;;;;;;;;IDAMIVIF
46958;Meudon-Val-Fleury;;;;;;;;;;;;;IDAMIVIF
47005;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
47048;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
65833;Bièvres;;;;;;;;;;;;;IDAMIVIF
65836;Vauboyen;;;;;;;;;;;;;IDAMIVIF
65838;Jouy-en-Josas;;;;;;;;;;;;;IDAMIVIF
142876;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
2855449;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1470423;Dourdan;;;;;;;;;;;;;IDAMIVIF
1470424;Dourdan;;;;;;;;;;;;;IDAMIVIF
1470430;Breuillet-Village;;;;;;;;;;;;;IDAMIVIF
1470434;Egly;;;;;;;;;;;;;IDAMIVIF
1470435;Arpajon;;;;;;;;;;;;;IDAMIVIF
1470436;Arpajon;;;;;;;;;;;;;IDAMIVIF
1470437;La Norville Saint-Germain-lès-Arpajon;;;;;;;;;;;;;IDAMIVIF
1470444;Sainte-Geneviève-des-Bois;;;;;;;;;;;;;IDAMIVIF
1470446;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1470455;Gare d'Austerlitz;;;;;;;;;;;;;IDAMIVIF
1470468;Kennedy Radio-France;;;;;;;;;;;;;IDAMIVIF
1470470;Boulainvilliers;;;;;;;;;;;;;IDAMIVIF
1470482;Saint-Ouen;;;;;;;;;;;;;IDAMIVIF
1470486;Gennevilliers;;;;;;;;;;;;;IDAMIVIF
1470495;Franconville Plessis-Bouchard;;;;;;;;;;;;;IDAMIVIF
1470497;Montigny-Beauchamp;;;;;;;;;;;;;IDAMIVIF
1470498;Montigny-Beauchamp;;;;;;;;;;;;;IDAMIVIF
1470504;Etréchy;;;;;;;;;;;;;IDAMIVIF
1470507;Lardy;;;;;;;;;;;;;IDAMIVIF
1470509;Bouray;;;;;;;;;;;;;IDAMIVIF
1470510;Bouray;;;;;;;;;;;;;IDAMIVIF
1470511;Marolles-en-Hurepoix;;;;;;;;;;;;;IDAMIVIF
1664188;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664193;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
1664200;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
1664202;Invalides;;;;;;;;;;;;;IDAMIVIF
1664203;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
1664204;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
1664207;Kennedy Radio-France;;;;;;;;;;;;;IDAMIVIF
1664212;Avenue Henri-Martin;;;;;;;;;;;;;IDAMIVIF
1664214;Avenue Foch;;;;;;;;;;;;;IDAMIVIF
1664227;Porte de Clichy;;;;;;;;;;;;;IDAMIVIF
1664294;Epinay-sur-Seine;;;;;;;;;;;;;IDAMIVIF
1664331;Ermont-Eaubonne;;;;;;1;;;;;;;IDAMIVIF
1664332;Cernay;;;;;;;;;;;;;IDAMIVIF
1664366;Montigny-Beauchamp;;;;;;;;;;;;;IDAMIVIF
1669904;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1670022;Ablon;;;;;;;;;;;;;IDAMIVIF
1670027;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1673397;Brétigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1673399;Marolles-en-Hurepoix;;;;;;;;;;;;;IDAMIVIF
1673401;Bouray;;;;;;;;;;;;;IDAMIVIF
1673405;Chamarande;;;;;;;;;;;;;IDAMIVIF
1673406;Chamarande;;;;;;;;;;;;;IDAMIVIF
1673407;Etréchy;;;;;;;;;;;;;IDAMIVIF
6591391;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
6591392;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
6591395;Ablon;;;;;;;;;;;;;IDAMIVIF
6591399;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
6591400;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
6591408;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
6591409;Invalides;;;;;;;;;;;;;IDAMIVIF
6591422;Meudon-Val-Fleury;;;;;;;;;;;;;IDAMIVIF
60296;Pierrefitte Stains;;;;;;;;;;;;;IDAMIVIF
60297;Pierrefitte Stains;;;;;;;;;;;;;IDAMIVIF
60305;Les Noues;;;;;;;;;;;;;IDAMIVIF
60306;Louvres;;;;;;;;;;;;;IDAMIVIF
60307;Louvres;;;;;;;;;;;;;IDAMIVIF
60314;Chantilly-Gouvieux;;;;;;;;;;;;;IDAMIVIF
60317;Creil;;;;;;;;;;;;;IDAMIVIF
60319;Gare de Lyon;;;;;;1;;;;;;;IDAMIVIF
60331;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
60387;Montgeron Crosne;;;;;;;;;;;;;IDAMIVIF
60388;Montgeron Crosne;;;;;;;;;;;;;IDAMIVIF
60397;Lieusaint Moissy;;;;;;;;;;;;;IDAMIVIF
60400;Savigny-le-Temple Nandy;;;;;;;;;;;;;IDAMIVIF
60401;Cesson;;;;;;;;;;;;;IDAMIVIF
5476921;Gare du Nord (Surface);;;;;;1;;;;;;;IDAMIVIF
60407;Châtelet-Les Halles;;;;;;;;;;;;;IDAMIVIF
60415;Goussainville;;;;;;;;;;;;;IDAMIVIF
60424;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
60428;Villeneuve-Triage;;;;;;;;;;;;;IDAMIVIF
60432;Viry-Châtillon;;;;;;;;;;;;;IDAMIVIF
60434;Grand-Bourg;;;;;;;;;;;;;IDAMIVIF
60436;Grigny-Centre;;;;;;1;;;;;;;IDAMIVIF
60448;Boigneville;;;;;;;;;;;;;IDAMIVIF
60465;Pierrefitte Stains;;;;;;;;;;;;;IDAMIVIF
60468;Goussainville;;;;;;;;;;;;;IDAMIVIF
60477;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
60478;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
60485;Viry-Châtillon;;;;;;;;;;;;;IDAMIVIF
60486;Ris-Orangis;;;;;;;;;;;;;IDAMIVIF
60498;Boutigny;;;;;;;;;;;;;IDAMIVIF
60500;Buno-Gironville;;;;;;;;;;;;;IDAMIVIF
591221;Creil;;;;;;;;;;;;;IDAMIVIF
591222;Creil;;;;;;;;;;;;;IDAMIVIF
591229;Survilliers-Fosses;;;;;;;;;;;;;IDAMIVIF
591231;Louvres;;;;;;;;;;;;;IDAMIVIF
591234;Les Noues;;;;;;;;;;;;;IDAMIVIF
2934503;Gare de Lyon;;;;;;1;;;;;;;IDAMIVIF
2934504;Gare de Lyon;;;;;;1;;;;;;;IDAMIVIF
590097;Orry-la-Ville Coye;;;;;;;;;;;;;IDAMIVIF
590102;Survilliers-Fosses;;;;;;;;;;;;;IDAMIVIF
590104;Louvres;;;;;;;;;;;;;IDAMIVIF
590111;Garges-Sarcelles;;;;;;;;;;;;;IDAMIVIF
590113;Pierrefitte Stains;;;;;;;;;;;;;IDAMIVIF
590115;Saint-Denis;;;;;;;;;;;;;IDAMIVIF
590121;Chatelet-Les Halles;;;;;;;;;;;;;IDAMIVIF
590128;Le Vert de Maisons;;;;;;;;;;;;;IDAMIVIF
590132;Villeneuve-Triage;;;;;;;;;;;;;IDAMIVIF
590137;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
590147;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
590149;Corbeil-Essonnes;;;;;;;;;;;;;IDAMIVIF
590150;Corbeil-Essonnes;;;;;;;;;;;;;IDAMIVIF
590152;Essonnes-Robinson;;;;;;;;;;;;;IDAMIVIF
590162;Ponthierry Pringy;;;;;;;;;;;;;IDAMIVIF
590165;Vosves;;;;;;;;;;;;;IDAMIVIF
590167;Melun;;;;;;;;;;;;;IDAMIVIF
1988701;Ris-Orangis;;;;;;;;;;;;;IDAMIVIF
1988703;Grand-Bourg;;;;;;;;;;;;;IDAMIVIF
4770534;Chantilly-Gouvieux;;;;;;;;;;;;;IDAMIVIF
1662668;Villeneuve-Triage;;;;;;;;;;;;;IDAMIVIF
1662672;Vigneux-sur-Seine;;;;;;;;;;;;;IDAMIVIF
1662673;Vigneux-sur-Seine;;;;;;;;;;;;;IDAMIVIF
1662675;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1662681;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
1662685;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
1662686;Corbeil-Essonnes;;;;;;;;;;;;;IDAMIVIF
4473206;Creteil-Pompadour;;;;;;1;;;;;;;IDAMIVIF
4102160;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
4102167;Yerres;;;;;;1;;;;;;;IDAMIVIF
4102184;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
4102185;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
5005186;Magenta;;;;;;1;;;;;;;IDAMIVIF
5005192;Noisy-le-Sec;;;;;;1;;;;;;;IDAMIVIF
5005518;Le Chênay Gagny;;;;;;1;;;;;;;IDAMIVIF
5005530;Les Boullereaux Champigny;;;;;;1;;;;;;;IDAMIVIF
5005534;Les Yvris Noisy-le-Grand;;;;;;;;;;;;;IDAMIVIF
5005668;Roissy-en-Brie;;;;;;1;;;;;;;IDAMIVIF
2036;Châtelet;1001100010001;75101;600839;2428915;48.8585696317,2.3479332425;0;1;1;1;1;0;0;IDAMIVIF
1864;Louvre-Rivoli;1001100010001;75101;600328;2429172;48.8608798168,2.34097327248;0;1;1;1;1;0;0;IDAMIVIF
1773;Palais-Royal (Musée du Louvre);1001100010001;75101;600005;2429338;48.8623717808,2.3365735974;0;1;1;1;1;0;0;IDAMIVIF
2429;Porte de Vincennes;1001100010001;75120;605457;2427632;48.8470164776,2.410816879;0;1;1;1;1;0;0;IDAMIVIF
2371;Nation;1001100010001;75112;604516;2427753;48.8481111908,2.39800400946;0;1;1;1;1;0;0;IDAMIVIF
2443;Reuilly-Diderot;1001100010001;75112;603623;2427668;48.8473528362,2.38584253671;0;1;1;1;1;0;0;IDAMIVIF
2498;Tuileries;1001100010001;75101;599456;2429606;48.8647801217,2.3290949511;0;1;1;1;1;0;0;IDAMIVIF
2147;Charles de Gaulle-Etoile;1001100010001;75108;596963;2430625;48.8739310535,2.29512724832;0;1;1;1;1;0;0;IDAMIVIF
2342;Pont de Neuilly;1001100010001;92051;594278;2431915;48.8855060687,2.25852746686;0;1;1;1;1;0;0;IDAMIVIF
1978;Colonel Fabien;1001100020001;75110;602471;2431098;48.878184941,2.3701745433;0;1;1;1;1;0;0;IDAMIVIF
2547;Barbès-Rochechouart;1001100020001;75109;600956;2431709;48.8836800685,2.34953280032;0;1;1;1;1;0;0;IDAMIVIF
2096;Anvers;1001100020001;75118;600562;2431619;48.8828716494,2.34416356947;0;1;1;1;1;0;0;IDAMIVIF
2120;Blanche;1001100020001;75118;599705;2431719;48.8837704781,2.33248514494;0;1;1;1;1;0;0;IDAMIVIF
2405;Place de Clichy;1001100020001;75109;599330;2431684;48.8834556108,2.32737499008;0;1;1;1;1;0;0;IDAMIVIF
2452;Rome;1001100020001;75117;598818;2431530;48.8820707932,2.32039833598;0;1;1;1;1;0;0;IDAMIVIF
2361;Monceau;1001100020001;75108;598012;2431364;48.88057685,2.30941594283;0;1;1;1;1;0;0;IDAMIVIF
2504;Victor Hugo;1001100020001;75116;596236;2430173;48.8698648717,2.28522620392;0;1;1;1;1;0;0;IDAMIVIF
1950;Gambetta;1001100030001;75120;604547;2429608;48.8647826599,2.39844583044;0;1;1;1;1;0;0;IDAMIVIF
1765;Réaumur-Sébastopol;1001100030001;75102;601173;2429773;48.8662803178,2.3524847935;0;1;1;1;1;0;0;IDAMIVIF
2007;Bourse;1001100030001;75102;600306;2430049;48.8687617518,2.34067412548;0;1;1;1;1;0;0;IDAMIVIF
1760;Quatre Septembre;1001100030001;75102;599987;2430149;48.8696605314,2.33632827831;0;1;1;1;1;0;0;IDAMIVIF
1846;Opéra;1001100030001;75109;599688;2430267;48.8707209355,2.33225474024;0;1;1;1;1;0;0;IDAMIVIF
1630;Villiers;1001100030001;75117;598506;2431456;48.8814050597,2.31614704757;0;1;1;1;1;0;0;IDAMIVIF
1634;Wagram;1001100030001;75117;597729;2431713;48.8837124353,2.30555775418;0;1;1;1;1;0;0;IDAMIVIF
1738;Porte de Champerret;1001100030001;75117;596724;2431939;48.8857391189,2.29186061734;0;1;1;1;1;0;0;IDAMIVIF
1802;Pont de Levallois-Bécon;1001100030001;92044;595911;2433227;48.8973098644,2.28076863947;0;1;1;1;1;0;0;IDAMIVIF
2471;Rue Saint-Maur;1001100030001;75111;603699;2429403;48.8629456209,2.38689240121;0;1;1;1;1;0;0;IDAMIVIF
2542;Sentier;1001100030001;75102;600812;2429892;48.8673503407,2.34756723208;0;1;1;1;1;0;0;IDAMIVIF
2260;Europe;1001100030001;75108;599007;2431195;48.8790603985,2.32297462907;0;1;1;1;1;0;0;IDAMIVIF
2277;Malesherbes;1001100030001;75117;598129;2431582;48.8825364321,2.31100923967;0;1;1;1;1;0;0;IDAMIVIF
1742;Porte de Clignancourt;1001100040001;75118;600549;2433299;48.8979701297,2.3439883801;0;1;1;1;1;0;0;IDAMIVIF
1655;Marcadet-Poissonniers;1001100040001;75118;600944;2432584;48.8915438899,2.34937111205;0;1;1;1;1;0;0;IDAMIVIF
1855;Les Halles;1001100040001;75101;600732;2429298;48.86201193,2.34647644857;0;1;1;1;1;0;0;IDAMIVIF
1824;Montparnasse-Bienvenue;1001100040001;75114;599114;2427315;48.8441894677,2.3244412291;0;1;1;1;1;0;0;IDAMIVIF
1645;Raspail;1001100040001;75114;599557;2426755;48.8391569407,2.33047414783;0;1;1;1;1;0;0;IDAMIVIF
2212;Gare du Nord;1001100040001;75110;601328;2431271;48.8797430235,2.35460080714;0;1;1;1;1;0;0;IDAMIVIF
2487;Strasbourg-Saint-Denis;1001100040001;75102;601321;2430146;48.8696323244,2.35450205976;0;1;1;1;1;0;0;IDAMIVIF
2185;Denfert-Rochereau;1001100040001;75114;599684;2426212;48.8342767721,2.33220379397;0;1;1;1;1;0;0;IDAMIVIF
2367;Mouton-Duvernet;1001100040001;75114;599552;2425980;48.8321915585,2.3304069893;0;1;1;1;1;0;0;IDAMIVIF
1772;Ourcq;1001100050001;75119;603594;2432037;48.8866187516,2.38548413305;0;1;1;1;1;0;0;IDAMIVIF
1922;Laumière;1001100050001;75119;603125;2431849;48.8849315698,2.37909124357;0;1;1;1;1;0;0;IDAMIVIF
2017;Campo-Formio;1001100050001;75113;601634;2426354;48.8355511759,2.35875209186;0;1;1;1;1;0;0;IDAMIVIF
2550;Bobigny-Pablo-Picasso;1001100050001;93008;608285;2434326;48.9071472718,2.4494575012;0;1;1;1;1;0;0;IDAMIVIF
2121;Bobigny-Pantin (Raymond Queneau);1001100050001;93008;606482;2433061;48.8957991918,2.42485729506;0;1;1;1;1;0;0;IDAMIVIF
2257;Eglise de Pantin;1001100050001;93055;605605;2432819;48.8936324872,2.4129002627;0;1;1;1;1;0;0;IDAMIVIF
2125;Gare de l'Est (Verdun);1001100050001;75110;601596;2430945;48.8768125846,2.35825143675;0;1;1;1;1;0;0;IDAMIVIF
2310;Oberkampf;1001100050001;75111;602399;2429523;48.8640301694,2.36918476922;0;1;1;1;1;0;0;IDAMIVIF
2065;Bel-Air;1001100060001;75112;604747;2427093;48.8421777857,2.40114243097;0;1;1;1;1;0;0;IDAMIVIF
1836;Nationale;1001100060001;75113;601866;2426057;48.8328812479,2.36190940468;0;1;1;1;1;0;0;IDAMIVIF
1665;Sèvres-Lecourbe;1001100060001;75115;598117;2427405;48.8449961101,2.31086482671;0;1;1;1;1;0;0;IDAMIVIF
1780;Passy;1001100060001;75116;596262;2428801;48.8575343417,2.28559270248;0;1;1;1;1;0;0;IDAMIVIF
1909;Kléber;1001100060001;75116;596831;2430333;48.8713061083,2.29333101756;0;1;1;1;1;0;0;IDAMIVIF
2399;Picpus;1001100060001;75112;604794;2427443;48.8453230738,2.40178631043;0;1;1;1;1;0;0;IDAMIVIF
2114;Bel-Air;1001100060001;75112;604747;2427093;48.8421777857,2.40114243097;0;1;1;1;1;0;0;IDAMIVIF
2391;Pasteur;1001100060001;75115;598295;2427073;48.8420127633,2.3132900405;0;1;1;1;1;0;0;IDAMIVIF
1800;Poissonnière;1001100070001;75110;600945;2431005;48.8773530545,2.34938142062;0;1;1;1;1;0;0;IDAMIVIF
2015;Cadet;1001100070001;75109;600502;2430835;48.8758256773,2.34334512124;0;1;1;1;1;0;0;IDAMIVIF
1757;Pyramides;1001100070001;75101;599823;2429797;48.8664969463,2.33409421193;0;1;1;1;1;0;0;IDAMIVIF
1681;Sully-Morland;1001100070001;75104;601816;2428050;48.850793554,2.36123699038;0;1;1;1;1;0;0;IDAMIVIF
1648;Place d'Italie;1001100070001;75113;601383;2425909;48.8315522619,2.35533343989;0;1;1;1;1;0;0;IDAMIVIF
1876;Maison Blanche;1001100070001;75113;601585;2424944;48.8228787343,2.35807989096;0;1;1;1;1;0;0;IDAMIVIF
1696;Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse);1001100070001;94076;602332;2421953;48.7959940916,2.36823144858;0;1;1;1;1;0;0;IDAMIVIF
2236;La Courneuve-8-Mai-1945;1001100070001;93027;605406;2435810;48.920514466,2.41022577579;0;1;1;1;1;0;0;IDAMIVIF
2199;Fort d'Aubervilliers;1001100070001;93001;604919;2435091;48.9140567044,2.40357633118;0;1;1;1;1;0;0;IDAMIVIF
2175;Corentin-Cariou;1001100070001;75119;603360;2432934;48.8946815012,2.38230219064;0;1;1;1;1;0;0;IDAMIVIF
2221;Châtelet;1001100070001;75101;600787;2428763;48.8572036047,2.34722470772;0;1;1;1;1;0;0;IDAMIVIF
2495;Tolbiac;1001100070001;75113;601507;2425309;48.8261594131,2.35701946286;0;1;1;1;1;0;0;IDAMIVIF
2272;Maison Blanche;1001100070001;75113;601585;2424944;48.8228787343,2.35807989096;0;1;1;1;1;0;0;IDAMIVIF
2412;Porte d'Ivry;1001100070001;75113;602410;2424775;48.8213573215,2.36930823389;0;1;1;1;1;0;0;IDAMIVIF
2505;Villejuif-L1s Aragon;1001100070001;94076;602250;2420912;48.7866379703,2.36711052405;0;1;1;1;1;0;0;IDAMIVIF
3343334;Balard;1001100080001;75115;595753;2426496;48.836814948,2.27868334312;0;1;1;1;1;0;0;IDAMIVIF
3343336;Lourmel;1001100080001;75115;596015;2426702;48.8386680882,2.28224848505;0;1;1;1;1;0;0;IDAMIVIF
3343746;Félix Faure;1001100080001;75115;596748;2427164;48.8428245269,2.29222496289;0;1;1;1;1;0;0;IDAMIVIF
3343771;Grands Boulevards;1001100080001;75109;600469;2430362;48.8715747028,2.34289502865;0;1;1;1;1;0;0;IDAMIVIF
3343777;République;1001100080001;75111;601969;2429928;48.8676714782,2.36332911744;0;1;1;1;1;0;0;IDAMIVIF
3343799;Porte Dorée;1001100080001;75112;605118;2426350;48.835497212,2.40618520888;0;1;1;1;1;0;0;IDAMIVIF
3343801;Porte de Charenton;1001100080001;75112;604698;2426034;48.8326603057,2.40046363512;0;1;1;1;1;0;0;IDAMIVIF
3343335;Balard;1001100080001;75115;595753;2426496;48.836814948,2.27868334312;0;1;1;1;1;0;0;IDAMIVIF
3343762;Invalides;1001100080001;75107;598395;2429196;48.8610934269,2.31464335201;0;1;1;1;1;0;0;IDAMIVIF
3343768;Opéra;1001100080001;75109;599650;2430257;48.8706310394,2.33173704503;0;1;1;1;1;0;0;IDAMIVIF
3343790;Faidherbe-Chaligny;1001100080001;75111;603519;2427970;48.8500676272,2.38442876741;0;1;1;1;1;0;0;IDAMIVIF
3343800;Porte Dorée;1001100080001;75112;605118;2426350;48.835497212,2.40618520888;0;1;1;1;1;0;0;IDAMIVIF
3343808;Ecole Vétérinaire de Maisons-Alfort;1001100080001;94046;606255;2424079;48.8150762793,2.4216317634;0;1;1;1;1;0;0;IDAMIVIF
1884;Marcel Sembat;1001100090001;92012;593167;2426164;48.8338085462,2.24348061108;0;1;1;1;1;0;0;IDAMIVIF
1708;Rue de la Pompe (Avenue Georges Mandel);1001100090001;75116;595699;2429549;48.8642533436,2.2779167587;0;1;1;1;1;0;0;IDAMIVIF
1819;Miromesnil;1001100090001;75108;598464;2430580;48.8735320999,2.31557802153;0;1;1;1;1;0;0;IDAMIVIF
1890;Havre-Caumartin;1001100090001;75109;599447;2430568;48.8734259358,2.32897096996;0;1;1;1;1;0;0;IDAMIVIF
1678;Strasbourg-Saint-Denis;1001100090001;75102;601323;2430101;48.8692278902,2.35452917205;0;1;1;1;1;0;0;IDAMIVIF
1647;République;1001100090001;75111;601988;2429899;48.8674107881,2.36358782222;0;1;1;1;1;0;0;IDAMIVIF
1993;Croix-de-Chavaux (Jacques Duclos);1001100090001;93048;607295;2428856;48.8579990325,2.43586689234;0;1;1;1;1;0;0;IDAMIVIF
1873;Mairie de Montreuil;1001100090001;93048;607732;2429333;48.8622809456,2.44182767579;0;1;1;1;1;0;0;IDAMIVIF
2261;Exelmans;1001100090001;75116;594392;2427175;48.8429069378,2.26014439455;0;1;1;1;1;0;0;IDAMIVIF
2242;La Muette;1001100090001;75116;595418;2428864;48.8580950089,2.27409644478;0;1;1;1;1;0;0;IDAMIVIF
2358;Miromesnil;1001100090001;75108;598464;2430580;48.8735320999,2.31557802153;0;1;1;1;1;0;0;IDAMIVIF
2459;Saint-Ambroise;1001100090001;75111;602690;2429258;48.8616473835,2.37314713744;0;1;1;1;1;0;0;IDAMIVIF
2151;Charonne;1001100090001;75111;603563;2428479;48.8546420067,2.38503219;0;1;1;1;1;0;0;IDAMIVIF
2133;Buzenval;1001100090001;75120;604765;2428119;48.8513988304,2.40139892607;0;1;1;1;1;0;0;IDAMIVIF
2449;Robespierre;1001100090001;93048;606399;2428597;48.8556807674,2.42365908215;0;1;1;1;1;0;0;IDAMIVIF
2183;Croix-de-Chavaux (Jacques Duclos);1001100090001;93048;607295;2428856;48.8579990325,2.43586689234;0;1;1;1;1;0;0;IDAMIVIF
2269;Mairie de Montreuil;1001100090001;93048;607732;2429333;48.8622809456,2.44182767579;0;1;1;1;1;0;0;IDAMIVIF
2004;Boulogne-Jean-Jaurès;1001100100001;92012;592829;2427107;48.8422801027,2.23886297203;0;1;1;1;1;0;0;IDAMIVIF
1690;Vaneau;1001100100001;75107;598879;2427817;48.8487008088,2.32123987861;0;1;1;1;1;0;0;IDAMIVIF
1867;Mabillon;1001100100001;75106;599900;2428278;48.8528450929,2.33514371518;0;1;1;1;1;0;0;IDAMIVIF
2299;Javel-André-Citroen;1001100100001;75115;595690;2427514;48.8459638397,2.27781512302;0;1;1;1;1;0;0;IDAMIVIF
2252;Duroc;1001100100001;75107;598563;2427611;48.8468487281,2.3169373075;0;1;1;1;1;0;0;IDAMIVIF
967988;République;1001100110001;75111;601949;2429880;48.8672401446,2.36305644261;0;1;1;1;1;0;0;IDAMIVIF
2051;Arts-et-Métiers;1001100110001;75103;601405;2429673;48.8653811353,2.35564492787;0;1;1;1;1;0;0;IDAMIVIF
2271;Mairie des Lilas;1001100110001;93045;605809;2431308;48.880051021,2.41566020273;0;1;1;1;1;0;0;IDAMIVIF
2289;Hôtel de Ville;1001100110001;75104;601098;2428830;48.8578053324,2.35146077318;0;1;1;1;1;0;0;IDAMIVIF
1826;Montparnasse-Bienvenue;1001100120001;75114;599050;2427297;48.8440275954,2.32356979388;0;1;1;1;1;0;0;IDAMIVIF
1646;Rennes;1001100120001;75106;599377;2427761;48.848198228,2.32802174529;0;1;1;1;1;0;0;IDAMIVIF
1667;Sèvres-Babylone;1001100120001;75107;599294;2428137;48.8515774282,2.32689078501;0;1;1;1;1;0;0;IDAMIVIF
2052;Assemblée Nationale;1001100120001;75107;598811;2429236;48.8614538635,2.32030968717;0;1;1;1;1;0;0;IDAMIVIF
1982;Concorde;1001100120001;75108;598892;2429685;48.8654893501,2.32141178588;0;1;1;1;1;0;0;IDAMIVIF
1686;Trinité-d'Estienne d'Orves;1001100120001;75109;599655;2430891;48.8763289967,2.33180456518;0;1;1;1;1;0;0;IDAMIVIF
1883;Marcadet-Poissonniers;1001100120001;75118;600957;2432591;48.891606782,2.34954830766;0;1;1;1;1;0;0;IDAMIVIF
2309;Notre-Dame des Champs;1001100120001;75106;599408;2427381;48.8447830076,2.32844447996;0;1;1;1;1;0;0;IDAMIVIF
2156;Abbesses;1001100120001;75118;600139;2431789;48.8843996742,2.33839938084;0;1;1;1;1;0;0;IDAMIVIF
1879;Malakoff-Plateau de Vanves;1001100130001;92020;597166;2424896;48.8224426532,2.297932102;0;1;1;1;1;0;0;IDAMIVIF
1799;Plaisance;1001100130001;75114;598337;2425932;48.831758053,2.31386654651;0;1;1;1;1;0;0;IDAMIVIF
1787;Pernety;1001100130001;75114;598634;2426174;48.833933779,2.31790896883;0;1;1;1;1;0;0;IDAMIVIF
2025;Champs-Elysées-Clémenceau;1001100130001;75108;598362;2429894;48.8673665297,2.31419106006;0;1;1;1;1;0;0;IDAMIVIF
1959;Garibaldi;1001100130001;93070;599663;2434235;48.9063821235,2.33191047013;0;1;1;1;1;0;0;IDAMIVIF
1717;Saint-Denis - Porte de Paris;1001100130001;93066;601443;2436855;48.9299266245,2.35618614586;0;1;1;1;1;0;0;IDAMIVIF
2372;Plaisance;1001100130001;75114;598337;2425932;48.831758053,2.31386654651;0;1;1;1;1;0;0;IDAMIVIF
2366;Montparnasse-Bienvenue;1001100130001;75114;598862;2427080;48.8420769794,2.32101044622;0;1;1;1;1;0;0;IDAMIVIF
2359;Miromesnil;1001100130001;75108;598498;2430572;48.8734602847,2.31604128558;0;1;1;1;1;0;0;IDAMIVIF
2536;La Fourche;1001100130001;75117;599209;2432127;48.8874368018,2.32572521868;0;1;1;1;1;0;0;IDAMIVIF
2462;Saint-Denis - Porte de Paris;1001100130001;93066;601443;2436855;48.9299266245,2.35618614586;0;1;1;1;1;0;0;IDAMIVIF
6129304;Pyramides;1001100140001;75102;599846;2429810;48.8666137899,2.33440752762;1;0;1;1;1;0;1;IDAMIVIF
1166828;Cour Saint-Emilion;1001100140001;75112;603731;2426106;48.8333136748,2.38729970105;1;0;1;1;1;0;1;IDAMIVIF
6129305;Pyramides;1001100140001;75102;599846;2429810;48.8666137899,2.33440752762;1;0;1;1;1;0;1;IDAMIVIF
1635;Danube;1001101070001;75119;604151;2431524;48.8820049904,2.39306995598;0;1;1;1;1;0;0;IDAMIVIF
2002;Botzaris;1001101070001;75119;603862;2431221;48.8792836316,2.38912909357;0;1;1;1;1;0;0;IDAMIVIF
1797;Place des Fêtes;1001101070001;75119;604143;2430992;48.877223818,2.39295580413;0;1;1;1;1;0;0;IDAMIVIF
22793;Orly 4;1001102000001;94054;602418;2414491;48.7289245349,2.36935994059;1;0;0;0;0;0;1;IDAMIVIF
